1.785389999999999981e-03	6.786570000000000449e-04
1.785389999999999981e-03	2.101084000000000174e+00
-1.918697000000000097e+00	2.758194000000000035e+00
-3.839179000000000119e+00	3.360545000000000115e+00
-5.818331999999999837e+00	4.021565999999999974e+00
-6.571257462356652645e+00	4.261675249418381384e+00
-7.324162644038408665e+00	4.497534048680383201e+00
-8.077056236962961933e+00	4.729171274296295913e+00
-8.829946933048011815e+00	4.956615802776406454e+00
-9.582843424211247907e+00	5.179896510631001760e+00
-1.033575440237037135e+01	5.399042274370370542e+00
-1.108868855944307441e+01	5.614081970504802399e+00
-1.184165458734705112e+01	5.825044475544581601e+00
-1.259466117800000085e+01	6.031958666000000413e+00
-1.334771702331961585e+01	6.234853418381343992e+00
-1.410083081522359549e+01	6.433757609198902827e+00
-1.485401124562963027e+01	6.628700114962963852e+00
-1.560726700645541598e+01	6.819709812183812225e+00
-1.636060678961865378e+01	7.006815577371741988e+00
-1.711403928703703770e+01	7.190046287037035633e+00
-1.786757319062825644e+01	7.369430817689985425e+00
-1.862121719231001293e+01	7.544998045840878298e+00
-1.937497998400000654e+01	7.716776848000002076e+00
-2.012887025761591175e+01	7.884796100677639252e+00
-2.088289670507544571e+01	8.049084680384087420e+00
-2.163706801829629711e+01	8.209671463629629073e+00
-2.239139288919615822e+01	8.366585326924553812e+00
-2.314588000969272841e+01	8.519855146779150346e+00
-2.390053807170370703e+01	8.669509799703703834e+00
-2.465537576714677925e+01	8.815578162208504764e+00
-2.541040178793963733e+01	8.958089110803838295e+00
-2.616562482599999484e+01	9.097071521999998467e+00
-2.692105357324553694e+01	9.232554272307270438e+00
-2.767669672159396654e+01	9.364566238235941142e+00
-2.843256296296296171e+01	9.493136296296295740e+00
-2.918866098927023245e+01	9.618293322998628270e+00
-2.994499949243346393e+01	9.740066194853222115e+00
-3.070158716437037327e+01	9.858483788370369538e+00
-3.145843269699862788e+01	9.973574980060357476e+00
-3.221554478223593776e+01	1.008536864643347108e+01
-3.297293211200000229e+01	1.019389366400000085e+01
-3.373060337820849952e+01	1.029917890927023016e+01
-3.448856727277914302e+01	1.040125325875445661e+01
-3.524683248762963217e+01	1.050014558896296180e+01
-3.600540771467764500e+01	1.059588477640603799e+01
-3.676430164584088089e+01	1.068849969759396501e+01
-3.752352297303703921e+01	1.077801922903703868e+01
-3.828308038818381220e+01	1.086447224724553884e+01
-3.904298258319890635e+01	1.094788762872976839e+01
-3.980323824999999260e+01	1.102829425000000008e+01
-4.056385608050480585e+01	1.110572098756652792e+01
-4.132484476663100281e+01	1.118019671793964065e+01
-4.208621300029629708e+01	1.125175031762962874e+01
-4.284796947341838091e+01	1.132041066314677735e+01
-4.361012287791495368e+01	1.138620663100137165e+01
-4.437268190570370052e+01	1.144916709770370211e+01
-4.513565524870233503e+01	1.150932093976406101e+01
-4.589905159882853525e+01	1.156669703369272995e+01
-4.666287964800000054e+01	1.162132425600000118e+01
-4.742714808813443028e+01	1.167323148319615811e+01
-4.819186561114952383e+01	1.172244759179149476e+01
-4.895704090896295924e+01	1.176900145829629629e+01
-4.972268267349245718e+01	1.181292195922084964e+01
-5.048879959665568151e+01	1.185423797107544530e+01
-5.125540037037036711e+01	1.189297837037036842e+01
-5.202249368655418493e+01	1.192917203361591127e+01
-5.279008823712482723e+01	1.196284783732235724e+01
-5.355819271400000048e+01	1.199403465800000035e+01
-5.432681580909739694e+01	1.202276137215912222e+01
-5.509596621433470176e+01	1.204905685631001333e+01
-5.586565262162963563e+01	1.207294998696296418e+01
-5.663588372289986239e+01	1.209446964062825636e+01
-5.740666821006308851e+01	1.211364469381618392e+01
-5.817801477503703467e+01	1.213050402303703734e+01
-5.894993210973937181e+01	1.214507650480109646e+01
-5.972242890608779931e+01	1.215739101561865709e+01
-6.049551385600000941e+01	1.216747643200000084e+01
-6.126919565139368729e+01	1.217536163045541997e+01
-6.204348298418656071e+01	1.218107548749519964e+01
-6.281838454629630064e+01	1.218464687962963033e+01
-6.359390902964059933e+01	1.218610468336899899e+01
-6.437006512613717746e+01	1.218547777522359432e+01
-6.514686152770370597e+01	1.218279503170370326e+01
-6.592430692625788424e+01	1.217808532931961452e+01
-6.670241001371742584e+01	1.217137754458161680e+01
-6.748117948200000171e+01	1.216270055400000061e+01
-6.826062402302331122e+01	1.215208323408504754e+01
-6.904075232870506795e+01	1.213955446134704985e+01
-6.982157309096295705e+01	1.212514311229629627e+01
-7.060309500171467789e+01	1.210887806344307371e+01
-7.138532675287791562e+01	1.209078819129766735e+01
-7.216827703637036961e+01	1.207090237237036945e+01
-7.295195454410973923e+01	1.204924948317146693e+01
-7.373636796801372384e+01	1.202585840021124675e+01
-7.452152599999999438e+01	1.200075799999999937e+01
-7.655934999999999491e+01	1.187950599999999923e+01
-7.860108400000000017e+01	1.182083500000000065e+01
-8.063890700000000322e+01	1.169958300000000051e+01
-8.097867008737861738e+01	1.167843788422359630e+01
-8.131842348421398015e+01	1.165698230489986287e+01
-8.165816619255555509e+01	1.163521291403703728e+01
-8.199789721445269208e+01	1.161312636364334772e+01
-8.233761555195472681e+01	1.159071930572702236e+01
-8.267732020711112284e+01	1.156798839229629650e+01
-8.301701018197121584e+01	1.154493027535939831e+01
-8.335668447858435570e+01	1.152154160692455243e+01
-8.369634209900000599e+01	1.149781903900000124e+01
-8.403598204526747395e+01	1.147375922359396228e+01
-8.437560331943620895e+01	1.144935881271467792e+01
-8.471520492355556087e+01	1.142461445837037104e+01
-8.505478585967487959e+01	1.139952281256926980e+01
-8.539434512984362868e+01	1.137408052731961838e+01
-8.573388173611108698e+01	1.134828425462962898e+01
-8.607339468052674647e+01	1.132213064650754397e+01
-8.641288296513991440e+01	1.129561635496159333e+01
-8.675234559200002593e+01	1.126873803200000346e+01
-8.709178156315637409e+01	1.124149232963099898e+01
-8.743118988065845087e+01	1.121387589986282940e+01
-8.777056954655554932e+01	1.118588539470370513e+01
-8.810991956289710458e+01	1.115751746616186502e+01
-8.844923893173252338e+01	1.112876876624554612e+01
-8.878852665511114139e+01	1.109963594696296596e+01
-8.912778173508230850e+01	1.107011566032235983e+01
-8.946700317369545985e+01	1.104020455833196124e+01
-8.980618997299997375e+01	1.100989929299999837e+01
-9.014534113504527113e+01	1.097919651633470473e+01
-9.048445566188068767e+01	1.094809288034430850e+01
-9.082353255555554483e+01	1.091658503703703786e+01
-9.116257081811934881e+01	1.088466963842112456e+01
-9.150156945162137845e+01	1.085234333650479854e+01
-9.184052745811111151e+01	1.081960278329629688e+01
-9.217944383963786947e+01	1.078644463080384064e+01
-9.251831759825104484e+01	1.075286553103566689e+01
-9.285714773600001593e+01	1.071886213600000204e+01
-9.319593325493414682e+01	1.068443109770507249e+01
-9.353467315710287266e+01	1.064956906815912241e+01
-9.387336644455555756e+01	1.061427269937036932e+01
-9.421201211934157982e+01	1.057853864334705385e+01
-9.455060918351028931e+01	1.054236355209739706e+01
-9.488915663911112119e+01	1.050574407762963070e+01
-9.522765348819339692e+01	1.046867687195198826e+01
-9.556609873280658007e+01	1.043115858707270327e+01
-9.590449137500000631e+01	1.039318587500000035e+01
-9.624283041682303974e+01	1.035475538774211124e+01
-9.658111486032510129e+01	1.031586377730726944e+01
-9.691934370755555506e+01	1.027650769570370315e+01
-9.725751596056380777e+01	1.023668379493964409e+01
-9.759563062139918088e+01	1.019638872702332044e+01
-9.793368669211112376e+01	1.015561914396296217e+01
-9.827168317474897208e+01	1.011437169776680456e+01
-9.860961907136214677e+01	1.007264304044307401e+01
-9.894749338400001193e+01	1.003042982400000227e+01
-9.928530511471193165e+01	9.987728700445815733e+00
-9.962305326554732687e+01	9.944536321788753241e+00
-9.996073683855556169e+01	9.900849340037037649e+00
-1.002983548357860144e+02	9.856664407198902467e+00
-1.006359062592880491e+02	9.811978175282579429e+00
-1.009733901111111152e+02	9.766787296296296716e+00
-1.013108053933045198e+02	9.721088422248284289e+00
-1.016481511079176983e+02	9.674878205146777432e+00
-1.019854262570000003e+02	9.628153297000000777e+00
-1.023226298426008185e+02	9.580910349816186056e+00
-1.026597608667695454e+02	9.533146015603566781e+00
-1.029968183315555592e+02	9.484856946370371134e+00
-1.033338012390082383e+02	9.436039794124827296e+00
-1.036707085911769468e+02	9.386691210875170555e+00
-1.040075393901111056e+02	9.336807848629629092e+00
-1.043442926378600930e+02	9.286386359396434642e+00
-1.046809673364732589e+02	9.235423395183815387e+00
-1.050175624880000100e+02	9.183915607999999509e+00
-1.053540770944897247e+02	9.131859649853224070e+00
-1.056905101579917812e+02	9.079252172751715477e+00
-1.060268606805555578e+02	9.026089828703703688e+00
-1.063631276642304613e+02	8.972369269717422213e+00
-1.066993101110658557e+02	8.918087147801099235e+00
-1.070354070231111052e+02	8.863240114962962934e+00
-1.073714174024156449e+02	8.807824823211248599e+00
-1.077073402510288105e+02	8.751837924554184411e+00
-1.080431745710000087e+02	8.695276071000000329e+00
-1.083789193643786035e+02	8.638135914556928086e+00
-1.087145736332139876e+02	8.580414107233195864e+00
-1.090501363795555676e+02	8.522107301037037175e+00
-1.093856066054526792e+02	8.463212147976680200e+00
-1.097209833129547434e+02	8.403725300060356673e+00
-1.100562655041111100e+02	8.343643409296294777e+00
-1.103914521809711857e+02	8.282963127692728023e+00
-1.107265423455843774e+02	8.221681107257886367e+00
-1.110615350000000063e+02	8.159793999999999770e+00
-1.130406870000000055e+02	7.741278000000000326e+00
-1.150785110000000060e+02	7.260178999999999938e+00
-1.151970615116447476e+02	7.233246632632373441e+00
-1.153169640694540448e+02	7.205903104021947669e+00
-1.154381829077407531e+02	7.178145774407407309e+00
-1.155606822608175861e+02	7.149972004027435268e+00
-1.156844263629972573e+02	7.121379153120711791e+00
-1.158093794485926082e+02	7.092364581925926892e+00
-1.159355057519163523e+02	7.062925650681757261e+00
-1.160627695072812031e+02	7.033059719626885808e+00
-1.161911349490000305e+02	7.002764148999999883e+00
-1.163205663113854484e+02	6.972036299039778839e+00
-1.164510278287503411e+02	6.940873529984910917e+00
-1.165824837354074361e+02	6.909273202074074582e+00
-1.167148982656693903e+02	6.877232675545951857e+00
-1.168482356538491160e+02	6.844749310639232753e+00
-1.169824601342592558e+02	6.811820467592591299e+00
-1.171175359412126227e+02	6.778443506644718397e+00
-1.172534273090219585e+02	6.744615788034293402e+00
-1.173900984720000338e+02	6.710334672000001888e+00
-1.175275136644595193e+02	6.675597518780519657e+00
-1.176656371207133134e+02	6.640401688614541165e+00
-1.178044330750740869e+02	6.604744541740740438e+00
-1.179438657618545960e+02	6.568623438397803938e+00
-1.180838994153676396e+02	6.532035738824417237e+00
-1.182244982699259594e+02	6.494978803259261468e+00
-1.183656265598422550e+02	6.457449991941015099e+00
-1.185072485194293535e+02	6.419446665108366368e+00
-1.186493283829999825e+02	6.380966182999998182e+00
-1.187918303848669268e+02	6.342005905854595227e+00
-1.189347187593429567e+02	6.302563193910836858e+00
-1.190779577407407430e+02	6.262635407407407762e+00
-1.192215115633731273e+02	6.222219906582990845e+00
-1.193653444615527945e+02	6.181314051676267241e+00
-1.195094206695926005e+02	6.139915202925925186e+00
-1.196537044218052159e+02	6.098020720570644038e+00
-1.197981599525034397e+02	6.055627964849109368e+00
-1.199427514960000138e+02	6.012734295999999645e+00
-1.200874432866076518e+02	5.969337074262001330e+00
-1.202321995586392376e+02	5.925433659873798220e+00
-1.203769845464073853e+02	5.881021413074073223e+00
-1.205217624842249791e+02	5.836097694101510136e+00
-1.206664976064046897e+02	5.790659863194788315e+00
-1.208111541472592592e+02	5.744705280592592445e+00
-1.209556963411015005e+02	5.698231306533607210e+00
-1.211000884222441840e+02	5.651235301256515520e+00
-1.212442946249999807e+02	5.603714625000000282e+00
-1.213882791836817461e+02	5.555666638002742630e+00
-1.215320063326021938e+02	5.507088700503429024e+00
-1.216754403060740799e+02	5.457978172740740597e+00
-1.218185453384101464e+02	5.408332414953361145e+00
-1.219612856639231921e+02	5.358148787379971800e+00
-1.221036255169259164e+02	5.307424650259259025e+00
-1.222455291317311321e+02	5.256157363829903950e+00
-1.223869607426515671e+02	5.204344288330590373e+00
-1.225278845840000059e+02	5.151982784000000315e+00
-1.226682648900891621e+02	5.099070211076817571e+00
-1.228080658952318203e+02	5.045603929799726828e+00
-1.229472518337407507e+02	4.991581300407407440e+00
-1.230857869399286528e+02	4.936999683138545869e+00
-1.232236354481083538e+02	4.881856438231824136e+00
-1.233607615925925813e+02	4.826148925925925148e+00
-1.234971296076940916e+02	4.769874506459533592e+00
-1.236327037277256409e+02	4.713030540071330599e+00
-1.237674481870000136e+02	4.655614386999999965e+00
-1.239013272198299092e+02	4.597623407484224600e+00
-1.240343050605281263e+02	4.539054961762689189e+00
-1.241663459434074213e+02	4.479906410074073975e+00
-1.242974141027805217e+02	4.420175112657064531e+00
-1.244274737729602123e+02	4.359858429750342879e+00
-1.245564891882592633e+02	4.298953721592591926e+00
-1.246844245829904025e+02	4.237458348422496357e+00
-1.248112441914664004e+02	4.175369670478737305e+00
-1.249369122480000129e+02	4.112685047999999455e+00
-1.250613929869039822e+02	4.049401841224965715e+00
-1.251846506424910928e+02	3.985517410392318105e+00
-1.253066494490740723e+02	3.921029115740740867e+00
-1.254273536409657055e+02	3.855934317508916465e+00
-1.255467274524787342e+02	3.790230375935527807e+00
-1.256647351179259289e+02	3.723914651259259134e+00
-1.257813408716200172e+02	3.656984503718792912e+00
-1.258965089478737980e+02	3.589437293552811603e+00
-1.260102035809999848e+02	3.521270380999999894e+00
-1.261223890053113763e+02	3.452481126299040248e+00
-1.262330294551207004e+02	3.383066889688614243e+00
-1.263420891647407416e+02	3.313025031407407894e+00
-1.264495323684842276e+02	3.242352911694101003e+00
-1.265553233006639147e+02	3.171047890787379586e+00
-1.266594261955925731e+02	3.099107328925926108e+00
-1.267618052875829733e+02	3.026528586348422145e+00
-1.268624248109478714e+02	2.953309023293552826e+00
-1.269612489999999951e+02	2.879446000000000172e+00
-1.275010180000000020e+02	2.339677000000000007e+00
-1.276809410000000042e+02	2.101084000000000174e+00
-1.277982820000000004e+02	1.921160999999999897e+00
-1.280407869999999946e+02	1.440061999999999953e+00
-1.280407869999999946e+02	1.201468999999999898e+00
-1.280994579999999985e+02	1.080216000000000065e+00
-1.280994579999999985e+02	9.589640000000000386e-01
-1.280407869999999946e+02	8.416230000000000100e-01
-1.280407869999999946e+02	7.203709999999999836e-01
-1.279782050000000027e+02	5.404480000000000395e-01
-1.279782050000000027e+02	4.817770000000000108e-01
-1.279602206274485781e+02	4.537760817614541198e-01
-1.279427646269958814e+02	4.266074314249657107e-01
-1.279258235744444363e+02	4.002544055592592298e-01
-1.279093840455967381e+02	3.747003607330590680e-01
-1.278934326162551400e+02	3.499286535150891164e-01
-1.278779558622222368e+02	3.259226404740741545e-01
-1.278629403593004241e+02	3.026656781787380179e-01
-1.278483726832921832e+02	2.801411231978052085e-01
-1.278342394100000234e+02	2.583323321000000616e-01
-1.278205271152263123e+02	2.372226614540465794e-01
-1.278072223747736871e+02	2.167954678286694303e-01
-1.277943117644444726e+02	1.970341077925926443e-01
-1.277817818600411215e+02	1.779219379145404734e-01
-1.277696192373662569e+02	1.594423147632373083e-01
-1.277578104722222037e+02	1.415785949074073180e-01
-1.277463421404115138e+02	1.243141349157750875e-01
-1.277352008177366400e+02	1.076322913570645218e-01
-1.277243730800000634e+02	9.151642080000002566e-02
-1.277138455030041087e+02	7.594987981330589277e-02
-1.277036046625514558e+02	6.091602496570643066e-02
-1.276936371344444296e+02	4.639821282592591911e-02
-1.276839294944856107e+02	3.237979996268861016e-02
-1.276744683184773947e+02	1.884414294471877666e-02
-1.276652401822222629e+02	5.774598340740743491e-03
-1.276562316615226393e+02	-6.845477280521266791e-03
-1.276474293321810620e+02	-1.903272735034296226e-02
-1.276388197699999694e+02	-3.080379529999998506e-02
-1.276303895507818851e+02	-4.217532456076818204e-02
-1.276221252503292476e+02	-5.316395856392316932e-02
-1.276140134444444385e+02	-6.378634074074079896e-02
-1.276060407089300384e+02	-7.405911452249656912e-02
-1.275981936195884430e+02	-8.399892334046642206e-02
-1.275904587522222187e+02	-9.362241062592593921e-02
-1.275828226826337470e+02	-1.029462198101508824e-01
-1.275752719866255234e+02	-1.119869943244170135e-01
-1.275677932400000145e+02	-1.207613776000000250e-01
-1.275603730185596305e+02	-1.292860130681756092e-01
-1.275529978981069803e+02	-1.375775441602194726e-01
-1.275456544544444455e+02	-1.456526143074073909e-01
-1.275383292633745214e+02	-1.535278669410151120e-01
-1.275310089006996179e+02	-1.612199454923182174e-01
-1.275236799422222305e+02	-1.687454933925925937e-01
-1.275163289637448258e+02	-1.761211540731138503e-01
-1.275089425410699704e+02	-1.833635709651577628e-01
-1.275015072500000173e+02	-1.904893874999999959e-01
-1.274940096663374618e+02	-1.975152471089163253e-01
-1.274864363658847708e+02	-2.044577932231824435e-01
-1.274787739244444538e+02	-2.113336692740740708e-01
-1.274710089178189349e+02	-2.181595186928669550e-01
-1.274631279218106954e+02	-2.249519849108367886e-01
-1.274551175122222162e+02	-2.317277113592592364e-01
-1.274469642648559642e+02	-2.385033414694101572e-01
-1.274386547555143920e+02	-2.452955186725651604e-01
-1.274301755600000092e+02	-2.521208863999999661e-01
-1.274215132541152400e+02	-2.589960880829904055e-01
-1.274126544136625654e+02	-2.659377671528120879e-01
-1.274035856144444665e+02	-2.729625670407407334e-01
-1.273942934322633818e+02	-2.800871311780521733e-01
-1.273847644429218064e+02	-2.873281029960219612e-01
-1.273749852222222074e+02	-2.947021259259259285e-01
-1.273649423459670800e+02	-3.022258433990397952e-01
-1.273546223899588483e+02	-3.099158988466392262e-01
-1.273440119299999935e+02	-3.177889356999999970e-01
-1.273330975418929967e+02	-3.258615973903978280e-01
-1.273218658014403388e+02	-3.341505273491083838e-01
-1.273103032844444726e+02	-3.426723690074074957e-01
-1.272983965667077939e+02	-3.514437657965706618e-01
-1.272861322240329116e+02	-3.604813611478737689e-01
-1.272734968322222358e+02	-3.698017984925926482e-01
-1.272604769670781906e+02	-3.794217212620027979e-01
-1.272470592044032998e+02	-3.893577728873800492e-01
-1.272332301200000018e+02	-3.996265968000000668e-01
-1.272189762896707919e+02	-4.102448364311385709e-01
-1.272042842892181227e+02	-4.212291352120714483e-01
-1.271891406944444469e+02	-4.325961365740741416e-01
-1.271735320811522740e+02	-4.443624839484225375e-01
-1.271574450251440425e+02	-4.565448207663924118e-01
-1.271408661022222333e+02	-4.691597904592593182e-01
-1.271237818881893133e+02	-4.822240364582990324e-01
-1.271061789588477211e+02	-4.957542021947874411e-01
-1.270880438900000229e+02	-5.097669311000000425e-01
-1.270693632574485576e+02	-5.242788666052126123e-01
-1.270501236369958775e+02	-5.393066521417010373e-01
-1.270303116044444494e+02	-5.548669311407408156e-01
-1.270099137355967116e+02	-5.709763470336078894e-01
-1.269889166062551453e+02	-5.876515432515775350e-01
-1.269673067922222174e+02	-6.049091632259259166e-01
-1.269450708693004088e+02	-6.227658503879287544e-01
-1.269221954132921866e+02	-6.412382481688614355e-01
-1.268986670000000032e+02	-6.603430000000000133e-01
-1.266600739999999945e+02	-7.815950000000000397e-01
-1.262415570000000002e+02	-1.020189000000000012e+00
-1.257604589999999973e+02	-1.200112000000000068e+00
-1.255653785638559867e+02	-1.279085470414266235e+00
-1.253686890589958978e+02	-1.356694597388203194e+00
-1.251704241907777657e+02	-1.432957054518518403e+00
-1.249706176645596827e+02	-1.507890515401920650e+00
-1.247693031856995844e+02	-1.581512653635116727e+00
-1.245665144595555773e+02	-1.653841142814815202e+00
-1.243622851914856113e+02	-1.724893656537723086e+00
-1.241566490868477217e+02	-1.794687868400548725e+00
-1.239496398510000290e+02	-1.863241452000000242e+00
-1.237412911893003979e+02	-1.930572080932784651e+00
-1.235316368071069917e+02	-1.996697428795610518e+00
-1.233207104097777886e+02	-2.061635169185185301e+00
-1.231085457026707672e+02	-2.125402975698216235e+00
-1.228951763911440338e+02	-2.188018521931413218e+00
-1.226806361805555241e+02	-2.249499481481481933e+00
-1.224649587762633729e+02	-2.309863527945130279e+00
-1.222481778836255160e+02	-2.369128334919067047e+00
-1.220303272080000312e+02	-2.427311576000000581e+00
-1.218114404547448402e+02	-2.484430924784636119e+00
-1.215915513292181060e+02	-2.540504054869684669e+00
-1.213706935367777788e+02	-2.595548639851851913e+00
-1.211489007827818796e+02	-2.649582353327846640e+00
-1.209262067725884862e+02	-2.702622868894376307e+00
-1.207026452115555770e+02	-2.754687860148148815e+00
-1.204782498050411590e+02	-2.805795000685871621e+00
-1.202530542584032816e+02	-2.855961964104252182e+00
-1.200270922769999657e+02	-2.905206423999999732e+00
-1.198003975661892895e+02	-2.953546053969821283e+00
-1.195730038313292312e+02	-3.000998527610425626e+00
-1.193449447777777692e+02	-3.047581518518518440e+00
-1.191162541108930100e+02	-3.093312700290809403e+00
-1.188869655360328750e+02	-3.138209746524004640e+00
-1.186571127585555416e+02	-3.182290330814814716e+00
-1.184267294838189315e+02	-3.225572126759945313e+00
-1.181958494171810798e+02	-3.268072807956104775e+00
-1.179645062640000077e+02	-3.309810048000000560e+00
-1.177327337296337220e+02	-3.350801520488339680e+00
-1.175005655194403147e+02	-3.391064899017831813e+00
-1.172680353387777643e+02	-3.430617857185184860e+00
-1.170351768930041487e+02	-3.469478068587106279e+00
-1.168020238874773753e+02	-3.507663206820302193e+00
-1.165686100275555503e+02	-3.545190945481481837e+00
-1.163349690185966807e+02	-3.582078958167352223e+00
-1.161011345659588443e+02	-3.618344918474623029e+00
-1.158671403749999911e+02	-3.654006500000000379e+00
-1.156330201510781706e+02	-3.689081376340191731e+00
-1.153988075995514322e+02	-3.723587221091906763e+00
-1.151645364257777828e+02	-3.757541707851851598e+00
-1.149302403351152293e+02	-3.790962510216735470e+00
-1.146959530329218069e+02	-3.823867301783264505e+00
-1.144617082245555508e+02	-3.856273756148147491e+00
